schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date
1.0,RESEARCH_PAPER,Beyond Local Power: Functional Connectivity Analysis for Subject-Independent Learning Style Recognition,"Wiga Maulana Baihaqi, Indriana Hidayah, Sri Kusrohmaniah, Noor Akhmad Setiawan",http://arxiv.org/abs/2608.12000v1,,0,2026-08-12T12:35:51Z
1.0,RESEARCH_PAPER,A Remote Approach to Cashew Orchard Detection: Leveraging Active Learning with Satellite Imagery in Guinea-Bissau,"Miguel, Sofia, Maria, Patrícia, Luke, João",http://arxiv.org/abs/2608.11996v1,,0,2026-08-12T12:33:14Z
1.0,RESEARCH_PAPER,Latent variable models for simultaneous EOV identification and removal in population-based SHM,"M. D. Champneys, M. R. Jones, A. J. Hughes, T. J. Rogers, E. J. Cross, K. Worden",http://arxiv.org/abs/2608.11995v1,,0,2026-08-12T12:33:08Z
1.0,RESEARCH_PAPER,Claim-Level Reliability Assessment for Efficient Test-Time Reasoning,"Sen Xu, Wei Wang, Shixi Liu, Jixin Min, Yingwei Dai, Zhibin Yin, Yirong Chen, Junlin Zhang",http://arxiv.org/abs/2608.11994v1,,0,2026-08-12T12:33:05Z
1.0,RESEARCH_PAPER,"Auditing Frame-Level AUC in Weakly Supervised Video Anomaly Detection: Granularity, Resolution, and Scene Bias","Sara Abdulaziz, Egor Bondarev",http://arxiv.org/abs/2608.11985v1,,0,2026-08-12T12:22:02Z
1.0,RESEARCH_PAPER,Benchmarking Trustworthiness of SLMs: Pre-trained vs. Compressed,"Haokun Lin, Kaijie Zhu, Haobo Xu, Yichen Wu, Zhichao Lu, Qingfu Zhang, Zhenan Sun",http://arxiv.org/abs/2608.11981v1,,0,2026-08-12T12:14:02Z
1.0,RESEARCH_PAPER,HCGRec: Hint-Conditioned Generative Recommendation with Semantic IDs,"Kangning Zhang, Haotian Fang, Xukun Luo, Hao Yin, Yang Gao, Peng Yan, Weiwen Liu, Weinan Zhang, Yong Yu",http://arxiv.org/abs/2608.11980v1,https://github.com/WncFht/GRec,0,2026-08-12T12:13:08Z
1.0,RESEARCH_PAPER,"Retry, Switch, or Abstain? Learning Strategy-Aware Tool-Use Policies via Controlled Error Injection","Chaoran Chen, Vy Nguyen, Ziji Zhang, Abhinav Gullapalli, Ziyi Wang, Yuxuan Lu, Dakuo Wang, Jing Huang, Zhou Yu, Jin Lai",http://arxiv.org/abs/2608.11977v1,,0,2026-08-12T12:08:39Z
1.0,RESEARCH_PAPER,SynWeaver: Website-Prior Task and Trajectory Co-Synthesis for Web Agents,"Ruitao Wang, Yuwen Hao, Menglin Yang",http://arxiv.org/abs/2608.12429v1,,0,2026-08-12T12:03:20Z
1.0,RESEARCH_PAPER,TESLA: Taylor Expansion of Sinusoidal Learnable Activations,"Daehwa Ko, Jaehyeon Kim, Seunghyun Ham, Jay Hoon Jung",http://arxiv.org/abs/2608.11970v1,https://github.com/KAU-QuantumAILab/TESLA,3,2026-08-12T11:57:23Z
1.0,RESEARCH_PAPER,LoongReflect: Boosting Long-Horizon Reflection in Search Agents via Global Perspective Distillation,"Zhixin Zhang, Xinke Jiang, Zhibang Yang, Weixuan Xu, Guohong Qiu, Xu Chu, Junfeng Zhao, Yasha Wang",http://arxiv.org/abs/2608.11967v1,,0,2026-08-12T11:56:03Z
1.0,RESEARCH_PAPER,"Causal inference for group-contaminated structured outcomes: observable quotients, lossless reduction and exact randomization inference","Usef Faghihi, Amir Saki",http://arxiv.org/abs/2608.11954v1,,0,2026-08-12T11:39:50Z
1.0,RESEARCH_PAPER,TailBooster: A Dual-Layer Generative Framework for Extreme Value Augmentation with Operational Validity Enforcement,"Karim Aly, Alexei Sharpanskykh, Jacco Hoekstra",http://arxiv.org/abs/2608.11951v1,,0,2026-08-12T11:37:09Z
1.0,RESEARCH_PAPER,ExRole: From Team Trajectories to Executable Roles in Multi-Agent Language Models,"Zhou Liu, Chaoyang Han, Zewei Pan, Zeli Su, Wentao Zhang",http://arxiv.org/abs/2608.11949v1,,0,2026-08-12T11:35:31Z
1.0,RESEARCH_PAPER,Accuracy and Order Sensitivity Diverge Under Label-Free Strategies,"Karl Hanna, Chen Feng",http://arxiv.org/abs/2608.11947v1,https://github.com/cotenthusiast/choicebench,1,2026-08-12T11:34:45Z
1.0,RESEARCH_PAPER,Evaluating and Calibrating Diffusion Model-derived Uncertainty for Quantitative MRI Mapping,"Shishuai Wang, Stefan Klein, Juan A. Hernandez-Tamames, Dirk H. J. Poot",http://arxiv.org/abs/2608.11942v1,,0,2026-08-12T11:30:31Z
1.0,RESEARCH_PAPER,MindMemOS: A Portable and Self-Evolving Memory Operating Layer for AI Agents,"Kaichao Liang, Yuqi Cui, Hao Kong, Xinyuan Huang, Guohaotian Hou, Qingcan Kang, Liang Chen, Yiyang Yin, Ke Ye, Jiaquan Guo, Da Chen, Lingan Zeng, Yixing Peng, Rong Yao, Shixiong Kai, Mingxuan Yuan",http://arxiv.org/abs/2608.12428v1,,0,2026-08-12T11:29:49Z
1.0,RESEARCH_PAPER,OEIS Open: How many conjectures can language models turn into theorems?,Tom Adamczewski,http://arxiv.org/abs/2608.11941v2,https://github.com/epoch-research/LeanOpenProblems,3,2026-08-12T11:28:36Z
1.0,RESEARCH_PAPER,Surfsvr: 2D Surface Priors as 3D Geometric Regularizers for Sparse Voxel Reconstruction,"Yan Di, Chengxi Li, Yaoxing Wang, Mengge Liu, Zhigang Li, Ruida Zhang, Mingyang Li, Pengyuan Wang, Shan Gao, Xiangyang Ji",http://arxiv.org/abs/2608.11938v1,,0,2026-08-12T11:25:31Z
1.0,RESEARCH_PAPER,Distillation of Foundation Models for Time-dependent PDEs,"Daniel Musekamp, Boshra Ariguib, Andrei Manolache, Mathias Niepert",http://arxiv.org/abs/2608.11937v1,,0,2026-08-12T11:24:08Z
1.0,RESEARCH_PAPER,"Dual Anchors, Do It Better: Hierarchical Group Merging for Zero-Shot Anomaly Detection","Jimin Roh, DongKyu Kim, Suk-Ju Kang",http://arxiv.org/abs/2608.11933v1,,0,2026-08-12T11:21:14Z
1.0,RESEARCH_PAPER,"Seed2GS: Camera-Free, Training-Free Object Extraction from 3D Gaussian Scenes via a Single Reference-View Grounding","Zongjian Ding, Yudong Gao, Jiale Liu, Xinglin Yu, Junxing Ren, Dong Wei, Yajing Chen, Shan Huang, Mingjun Cheng, Min Li",http://arxiv.org/abs/2608.11928v1,,0,2026-08-12T11:16:44Z
1.0,RESEARCH_PAPER,Spark-to-Paper: End-to-End Research Paper Generation as a Composable Skill,"Zhuoyang Qian, Biao Wu, Yiran Wang, Chris D Yan, Desan Dai, Liangwei Zheng, Jin Jiang, Junsheng Zhang, Wenhao Wang",http://arxiv.org/abs/2608.11924v1,,0,2026-08-12T11:11:07Z
1.0,RESEARCH_PAPER,"LODESTAR: Trustworthy Entropy Is Navigated, Not Merely Measured -- Reinforced Polarizer Keeps a Frozen LLM from Being Confidently Misled by the Wrong Evidence","Po-Jen Ko, Che-Cheng Wu, Hung-Chun Hsu, Li-Yang Chang, Chuan-Ju Wang",http://arxiv.org/abs/2608.11922v1,,0,2026-08-12T11:06:45Z
1.0,RESEARCH_PAPER,LazyTrain: Limited-resource Allocation toward Zero-waste Yield Optimization in Large Language Model Training,"Xiaojun Wu, Cehao Yang, Honghao Liu, Xueyuan Lin, Xuhui Jiang, Chengjin Xu, Jia Li, Jian Guo",http://arxiv.org/abs/2608.11919v1,https://github.com/DataArcTech/LazyTrain,0,2026-08-12T11:04:06Z
1.0,RESEARCH_PAPER,"Large Language Models Can Follow Instructions, But Not Many at Once: Phase Transitions in Compositional Constraint Satisfaction",Mariya I. Vasileva,http://arxiv.org/abs/2608.12426v1,,0,2026-08-12T10:57:06Z
1.0,RESEARCH_PAPER,A Factor Graph Approach to Scalable Multi-Output Gaussian Process Regression,"Wouter W. L. Nuijten, Esther G. van Pelt, Albert Podusenko, İsmail Şenöz, Wouter M. Kouw",http://arxiv.org/abs/2608.11917v1,,0,2026-08-12T10:52:13Z
1.0,RESEARCH_PAPER,HarmoniDPO: Video-guided Audio Generation via Preference-Optimized Diffusion,"Wenshuo Peng, Kaipeng Zhang",http://arxiv.org/abs/2608.11913v1,,0,2026-08-12T10:45:26Z
1.0,RESEARCH_PAPER,Hamilton-Zero: A Neural Tensor-Network Foundation Model for Ground States of Arbitrary Quadratic Qubit Hamiltonians,"Timothy Heightman, Elena Orlova, Philip Mantrov, Aleksei Ustimenko",http://arxiv.org/abs/2608.11911v2,,0,2026-08-12T10:42:38Z
1.0,RESEARCH_PAPER,Disentangling the Expressivity of RoPE,"Selim Jerad, Anej Svete, Jiaoda Li, Ryan Cotterell",http://arxiv.org/abs/2608.11909v1,,0,2026-08-12T10:37:21Z
1.0,RESEARCH_PAPER,Do You See What You Draw? A Semantic Closed-Loop Framework for Holistic Evaluation of Unified Multimodal Models,"Hao Zhang, Jiaxin Qi, Zhijiang Tang, Jianqiang Huang",http://arxiv.org/abs/2608.11907v1,,0,2026-08-12T10:35:52Z
1.0,RESEARCH_PAPER,Policy-as-logic for robust reasoning over rules,"Rahul Nair, Bastian Lipka, Elizabeth Daly",http://arxiv.org/abs/2608.11905v1,,0,2026-08-12T10:30:25Z
1.0,RESEARCH_PAPER,AI-Driven Multiscenario Interest Rate Forecasting: A Proof of Concept for Banking Asset Management,"Ekkehardt Bauer, Dirk Holländer, Linus Wolff, Christoph Ostermair, Kyrillus Aiad, Joachim Hasebrook",http://arxiv.org/abs/2608.12424v1,,0,2026-08-12T10:29:38Z
1.0,RESEARCH_PAPER,Benchmark-Based Comparative Assessment of Publicly Benchmarked Indian Foundation Models: A Capability and Evaluation-Maturity Framework,"Avinash Agarwal, Vridhi Jain",http://arxiv.org/abs/2608.11891v1,,0,2026-08-12T10:19:14Z
1.0,RESEARCH_PAPER,DexterSQL: Deep Schema Exploration and Rule-based Correction for Text-to-SQL Generation,"Anik Pramanik, Murat Kantarcioglu, Vincent Oria, Shantanu Sharma",http://arxiv.org/abs/2608.11889v1,,0,2026-08-12T10:17:08Z
1.0,RESEARCH_PAPER,Agent Skills Can Be Harmful: An Empirical Study of Skill-Induced Failures in LLM Agents,"Gen Dong, Yanjie Gao, Liqun Li, Tianyin Xu, Yu Hua, Fan Yang",http://arxiv.org/abs/2608.11888v1,,0,2026-08-12T10:15:19Z
1.0,RESEARCH_PAPER,CoQui: A Coordinate-Conditioned Quantum Implicit Generative Adversarial Network for End-to-End Image Generation,"Xue Yang, Rigui Zhou, ShiZheng Jia, Dax Enshan Koh, Siong Thye Goh, Young-Wook Cho, YaoChong Li, Xuezhi Ma, Hongyu Chen, Xin Wang",http://arxiv.org/abs/2608.11884v1,,0,2026-08-12T10:10:22Z
1.0,RESEARCH_PAPER,Warping Earth Observations for better ice labeling in the Marginal Marginal Ice Zone,"Tom Kelly, Martin S. J. Rogers",http://arxiv.org/abs/2608.11883v1,,0,2026-08-12T10:09:53Z
1.0,RESEARCH_PAPER,Total Recall at What Cost? Benchmarking the Serving Cost of Agentic Memory Systems,"Natchanon Pollertlam, Witchayut Kornsuwannawit",http://arxiv.org/abs/2608.11879v1,,0,2026-08-12T10:05:29Z
1.0,RESEARCH_PAPER,ToolHazard: Scaling Adversarial Environments for Security Evaluation and Alignment of LLM-based Agents,"Yutao Mou, Pengfei Yang, Zhe Yin, Zhangchi Xue, Xiaotian Luan, Dingyao Yu, Tong Zhang, Shikun Zhang, Wei Ye",http://arxiv.org/abs/2608.11878v1,,0,2026-08-12T10:05:09Z
1.0,RESEARCH_PAPER,"Which Site, and When: A Free-Satellite-Data Test of Himalayan Glacial Lake Bursts, Landslides, and Ice Floods","Matthew Kahn, Milan Arjel, Nirmala Adhikari, Mingmar Sherpa, James Pope",http://arxiv.org/abs/2608.12422v1,,0,2026-08-12T10:04:05Z
1.0,RESEARCH_PAPER,DCM Bandits: Multiplayer Information Asymmetric Cascading Bandits for Multiple Clicks,"Andy Wang, Charlton Shih, William Chang",http://arxiv.org/abs/2608.11873v1,,0,2026-08-12T09:57:58Z
1.0,RESEARCH_PAPER,"Forward and Inverse Virtual Metrology for Phototransistor Gain: A Hierarchical, Uncertainty-Aware Approach for Small Production Datasets","Mahshid Amirabgir, Lorenza Ferrario, Paolo Conci, Mahdieh Amirabgir, Giancarlo Orengo",http://arxiv.org/abs/2608.11868v1,,0,2026-08-12T09:51:15Z
1.0,RESEARCH_PAPER,Two-Stage Deformable-Convolutional Inverse Design of Nanophotonic Absorbers from Optical Spectra,"Waleed Waseer, Muhammad Shahid Jabbar, Muhammad Sohail Ibrahim, Shujaat Khan",http://arxiv.org/abs/2608.11860v1,,0,2026-08-12T09:47:06Z
1.0,RESEARCH_PAPER,Small-Scale Experiments: Are We There Yet?,"Nicholas Lourie, Kyunghyun Cho, Karen Ullrich, Sanae Lotfi",http://arxiv.org/abs/2608.11859v1,,0,2026-08-12T09:47:01Z
1.0,RESEARCH_PAPER,LookBack: Where and How to Score LVLM Responses via Visual Reference Usage,"Beomsik Cho, Jinhyeong Kim, Dongseok Lee, Jaehyung Kim",http://arxiv.org/abs/2608.11847v1,https://github.com/bscho333/LookBack,1,2026-08-12T09:40:21Z
1.0,RESEARCH_PAPER,BoltNet: An Ultra-Lightweight Convolutional Network for On-Device Plant Species Identification,"Daniel Rossi, Guido Borghi, Roberto Vezzani",http://arxiv.org/abs/2608.11844v1,,0,2026-08-12T09:34:52Z
1.0,RESEARCH_PAPER,When the Knowledge Base Becomes the Gold Standard: Measuring Resource-Shared Evaluation Loops in Entity-Level Machine Translation,"Jinhyung Bae, Dain Kil, Seongmin Oh, Seungmin Lee",http://arxiv.org/abs/2608.11843v1,https://github.com/nepersoned/malmoi-sjw-eval,0,2026-08-12T09:33:59Z
1.0,RESEARCH_PAPER,User-Assisted Collaborative Distributed Inference for Efficient QoS-Aware Autoscaling,"Alfreds Lapkovskis, Ali Beikmohammadi, Sindri Magnússon, Praveen Kumar Donta",http://arxiv.org/abs/2608.11840v1,,0,2026-08-12T09:28:43Z
1.0,RESEARCH_PAPER,Air Quality Station Simulation via LSTM and Attention-Based Modelling,"Alexander Kostadinov, Petar O. Hristov, Dessislava Petrova-Antonova",http://arxiv.org/abs/2608.11839v1,,0,2026-08-12T09:26:56Z
1.0,RESEARCH_PAPER,GeoBridge: Decoupled Semantic Conditioning for Generative Image Geolocalization,"Zhiyang Dou, Xumeng Han, Fengde Peng, Zipeng Wang, Moxuan Zhao, Zhipei Huang, Zhenjun Han",http://arxiv.org/abs/2608.11838v1,,0,2026-08-12T09:21:02Z
1.0,RESEARCH_PAPER,Distractor-Aware Video Object Segmentation,"Andreas Robinson, Abdelrahman Eldesokey, Michael Felsberg",http://arxiv.org/abs/2608.11835v1,,0,2026-08-12T09:17:20Z
1.0,RESEARCH_PAPER,Kernel Methods for Learning Operators with Multiple Inputs and Outputs,"Adrien Weihs, Chunyang Liao, Jingmin Sun, Hayden Schaeffer",http://arxiv.org/abs/2608.11831v1,,0,2026-08-12T09:15:20Z
1.0,RESEARCH_PAPER,Quantifying the Relationship Between Clinical Safety and Environmental Impact in Therapeutic LLMs,"Alireza A. Safaei, Laura M. Vowels, Matthew J. Vowels, Apoorv Jha, Shekoufeh Rahimi",http://arxiv.org/abs/2608.11830v1,,0,2026-08-12T09:14:26Z
1.0,RESEARCH_PAPER,Towards Understanding On-Policy Distillation through the Lens of Test-Time Scaling,"Xinmu Ge, Zizhuo Zhang, Yu Huang, Jianing Zhu, Lin Yuan, Wanli Gu, Weichang Wu, Weiran Huang, Xiaolu Zhang, Bo Han, Jun Zhou, Jiangchao Yao",http://arxiv.org/abs/2608.11829v1,,0,2026-08-12T09:13:35Z
1.0,RESEARCH_PAPER,Located but Not Releasable: Silent Gate Inversion and Bounded Linear Release,Xining Xun,http://arxiv.org/abs/2608.11822v1,,0,2026-08-12T09:04:54Z
1.0,RESEARCH_PAPER,TD-VAD: Breaking Visual Dependence in Video Anomaly Detection with Text-Driven Learning,"Shuangqing Zhang, Lei-Lei Ma, Zhao Wang, Wen Dong, Xinyi Xu, Guo-Sen Xie, Caifeng Shan, Fang Zhao",http://arxiv.org/abs/2608.11820v1,,0,2026-08-12T09:03:42Z
1.0,RESEARCH_PAPER,How China-Origin Vision-Language Models Move from Refusal to Reframing in State Alignment,"Guang Yang, Fengchen Liu, Alex Wang, Homa Hosseinmardi, Amir Ghasemian",http://arxiv.org/abs/2608.11816v1,,0,2026-08-12T08:58:37Z
1.0,RESEARCH_PAPER,Learning with Bilevel-Minimax Optimization for Efficient and Reliable Transfer Attacks,"Yaohua Liu, Yifan Guo, Jiaxin Gao",http://arxiv.org/abs/2608.11815v1,https://github.com/callous-youth/BMAT,3,2026-08-12T08:58:22Z
1.0,RESEARCH_PAPER,Can Vision Models Read the Radar Display? On the Feasibility of Radar Imagery for Air Traffic Complexity Estimation,"Hyewook Kim, Byul Kang, Seokbin Yoon, Keumjin Lee",http://arxiv.org/abs/2608.11810v1,,0,2026-08-12T08:53:22Z
1.0,RESEARCH_PAPER,CoDiR: Confidence-Guided Diffusion Refinement for Semi-Supervised Histopathology Segmentation,"Hoai Nhan Pham, Dang-Nguyen Bui, Le-Van Thai, Thanh-Hiep Vo, Lan Anh Dinh Thi, Tien Dat Nguyen, Duy-Dong Nguyen, Ngoc Lam Quang Bui, Tam Tran, Zhi Huang",http://arxiv.org/abs/2608.11807v1,https://github.com/vongla345/codir,0,2026-08-12T08:51:13Z
1.0,RESEARCH_PAPER,Hybrid Gated Attention,"Zekun Zhou, Ruobing Xie, Lanrui Wang, Weixuan Sun",http://arxiv.org/abs/2608.11805v1,,0,2026-08-12T08:46:50Z
1.0,RESEARCH_PAPER,"Towards Model-based Run-time Cybersecurity: On Control-Flow Anomaly Detection, Attack Identification, and Hardware Monitoring","Martin Sachenbacher, Martin Leucker, Alexander Weiss, Aliyu Tanko Ali",http://arxiv.org/abs/2608.11802v1,,0,2026-08-12T08:44:17Z
1.0,RESEARCH_PAPER,JAPE: Joint Anomaly Prediction and Intrinsic Explanation in Multivariate Time Series,"Yian Wei, Yuanyuan Yao, Lu Chen, Xiangmin Zhou, Tianyi Li",http://arxiv.org/abs/2608.11801v1,,0,2026-08-12T08:44:14Z
1.0,RESEARCH_PAPER,"Orientation, not magnitude: the causal structure of task-vector interference in merged language models",Chencheng Zhu,http://arxiv.org/abs/2608.11797v1,,0,2026-08-12T08:40:24Z
1.0,RESEARCH_PAPER,Toward Meaningful Transparency for AI Chatbots: Disclosing Persuasive Intent Reduces Persuasion,"Adrian Rauchfleisch, Andreas Jungherr",http://arxiv.org/abs/2608.11794v1,,0,2026-08-12T08:37:44Z
1.0,RESEARCH_PAPER,PolarSym: Polar Geometry-aware Attention for CAD Floorplan Parsing,"Kerui Chen, Yiqing Wang, Kangzhou Xin, Qinghan Zhang, Songyang Ding",http://arxiv.org/abs/2608.11793v1,,0,2026-08-12T08:34:32Z
1.0,RESEARCH_PAPER,High-Order Liquid Evidence Encoding for Gradual GNSS Spoofing Detection in Autonomous Driving,"Muhammad Ayub Sabir, Junbiao Pang, Fatima Ashraf",http://arxiv.org/abs/2608.11790v1,https://github.com/pangjunbiao/GNSS_Spoofin,0,2026-08-12T08:30:17Z
1.0,RESEARCH_PAPER,Anti-Shortcut Distillation via Temporal Negative Knowledge Transfer,"Syed Muhammad Raza, Omer Tariq, Jeongbae Son",http://arxiv.org/abs/2608.11789v2,,0,2026-08-12T08:29:54Z
1.0,RESEARCH_PAPER,TELLME: Test-Enhanced Learning for Language Model Enrichment,"Minjun Kim, Inho Won, Hyeonseok Lim, MinKyu Kim, Junghun Yuk, Wooyoung Go, Jongyoul Park, Jungyeul Park, KyungTae Lim",http://arxiv.org/abs/2608.11788v1,,0,2026-08-12T08:28:44Z
1.0,RESEARCH_PAPER,GRPO for Financial Advice Generation: Outperforming Commercial LLMs under CATE Evaluation,"Ofir Ben Shoham, Shrutendra Harsola, Vignesh Subrahmaniam, Shravan Mohan, Yakov Gazman, Oded Vainas",http://arxiv.org/abs/2608.11787v1,,0,2026-08-12T08:28:15Z
1.0,RESEARCH_PAPER,Language-Conditional Dequantization: Recovering What Quantization Steals from Non-English Languages,Nirmal Thomas,http://arxiv.org/abs/2608.11786v1,,0,2026-08-12T08:28:03Z
1.0,RESEARCH_PAPER,TradingMoE: Routing the Right Experts in Evolving Markets,"Chang Zhou, Xingtong Yu, Minbin Huang, Zhennan Wu, Yuan Fang, Hong Cheng, Xinming Zhang",http://arxiv.org/abs/2608.11785v1,,0,2026-08-12T08:27:14Z
1.0,RESEARCH_PAPER,VOLA: Improving Open-World Driving by VLM-Based Semantic Attribute Prediction,"Yuchen Zhang, Yuan Gao, Sebastian Schmidt, Johannes Betz",http://arxiv.org/abs/2608.11777v1,,0,2026-08-12T08:20:28Z
1.0,RESEARCH_PAPER,The Sleeping Agent: What Gist-Based Context Compression Loses and Why,Nicholas E. Kyrkewood,http://arxiv.org/abs/2608.11775v1,https://github.com/kyrkewood/sleeping-agen,0,2026-08-12T08:19:15Z
1.0,RESEARCH_PAPER,Diagnosis Before Recovery: Turning Agent Failures into Selective Self-Correction,"Pan Wang, Yihao Hu, Hang Wang, Zirui Lv, Xin Zhang, Jianshe Li, Jiang-Ming Yang, Wei Wu, Yongqi Tong",http://arxiv.org/abs/2608.11772v1,,0,2026-08-12T08:14:45Z
1.0,RESEARCH_PAPER,Achieving Near-Zero-Overhead Multi-Model Hierarchical Classification in Real-Time Detection Pipelines,Vaishnav Raju,http://arxiv.org/abs/2608.11770v1,,0,2026-08-12T08:14:22Z
1.0,RESEARCH_PAPER,HyperANFIS: Enhancing Rule Representation and Interpretability in Adaptive Neuro-Fuzzy Systems via Hyperbolic Geometry,"Haoran Pei, Zhao Su, Zetao Lin, Haoran Li, Jun Shen, Qi Zhu, Lan Guo, Qingguo Zhou, Binbin Yong",http://arxiv.org/abs/2608.11768v1,,0,2026-08-12T08:10:02Z
1.0,RESEARCH_PAPER,Causal Structure is Inducible but Functionally Decoupled: The Routing/Readout Boundary of a Typed Mechanism Library,Xining Xun,http://arxiv.org/abs/2608.11767v1,,0,2026-08-12T08:10:01Z
1.0,RESEARCH_PAPER,Instruction Alignment for Binary Code Representation Learning,"Huaijin Wang, Shuai Wang",http://arxiv.org/abs/2608.11766v1,,0,2026-08-12T08:07:26Z
1.0,RESEARCH_PAPER,ProBAG: Prototype-Guided Boundary-Aware Graph Diffusion for Weakly Supervised Histopathology Segmentation,"Duy-Dong Nguyen, Le-Van Thai, Hoai Nhan Pham, Ngoc Lam Quang Bui, Tam Tran, Zhi Huang",http://arxiv.org/abs/2608.11765v1,https://github.com/wterrr/WSSS,0,2026-08-12T08:05:07Z
1.0,RESEARCH_PAPER,A comparison of CNN architectures for Alzheimer's disease detection in single-view MRI scans,"Hiram Zuniga, Ulises Orozco-Rosas, Kenia Picos",http://arxiv.org/abs/2608.11762v1,,0,2026-08-12T08:01:15Z
1.0,RESEARCH_PAPER,Tight Nonasymptotic Local Convergence of Sinkhorn-Knopp,"Wenzhi Gao, Zhaonan Qu, Yinyu Ye, Madeleine Udell",http://arxiv.org/abs/2608.11760v2,,0,2026-08-12T07:56:08Z
1.0,RESEARCH_PAPER,Automated binary classification of hazelnut X-ray images: A deep-learning benchmark for quality assessment,"Giancarlo Sportelli, Nicola Belcari, Roberta Pace, Umberto Bernardo, Sharmin Sultana, Alessandra Toncelli, Matteo Giaccone",http://arxiv.org/abs/2608.11759v1,,0,2026-08-12T07:55:22Z
1.0,RESEARCH_PAPER,AWARe: Mitigating Catastrophic Forgetting via Activation-Weighted Adaptive REtention,"Juncheng Liao, Jinfan Lv, Guoming Wang, Jupeng Zheng, Ling Xiao, Siliang Tang",http://arxiv.org/abs/2608.11758v1,https://github.com/kaln27/AWARe,0,2026-08-12T07:55:15Z
1.0,RESEARCH_PAPER,MuseCritic: Learning Multi-Aspect Song Rewards through Natural-Language Aesthetic Critiques,"Jiabao Zhuang, Changhao Jiang, Hanchen Wang, Jiahao Chen, Zhixiong Yang, Zhenghao Xiang, Yifei Cao, Jiajun Sun, Hui Li, Ming Zhang, Tao Ji, Tao Gui, Qi Zhang, Xuanjing Huang",http://arxiv.org/abs/2608.11755v1,https://github.com/WuqnEl/MuseCritic,0,2026-08-12T07:49:17Z
1.0,RESEARCH_PAPER,"LabelFusion-TS: Fusing Large Language Models, Transformer Encoders, and Financial Time Series for Monetary-Policy Stance Classification","Michael Schlee, Fabian Lukassen, Christoph Weisser",http://arxiv.org/abs/2608.11753v1,,0,2026-08-12T07:46:29Z
1.0,RESEARCH_PAPER,UniSwap: Streaming Audio-Visual Identity Swapping for Talking Videos,"Yuxuan Zhang, Haozhong Xiong, Jiayi Song, Jinpeng Yu, Yang Shi, Jiaming Liu, Ruihua Huang, Liwei Wang",http://arxiv.org/abs/2608.11752v2,,0,2026-08-12T07:45:39Z
1.0,RESEARCH_PAPER,LoKiFormer: Locality-aware Attention with Decoupled Knowledge Memory for Efficient Large Language Model Pretraining,"Qiuwu Chen, Zimo Liu, Yuchen Li, Ying Sun, Yifan Zhang, Zhijie Qiu, Zeng You, Ryan Dong, Simeng Ma, Yaofo Chen, Mingkui Tan",http://arxiv.org/abs/2608.12419v1,,0,2026-08-12T07:45:11Z
1.0,RESEARCH_PAPER,MOON: Multi-Objective OrthoNormalized Updates for Multitask Learning,"Shiji Zhou, Kunlin Lyu, Lei Zhang, Ruodong Wang, Yifan Sun",http://arxiv.org/abs/2608.11749v1,https://github.com/KunlinLyu/MOON,0,2026-08-12T07:41:31Z
1.0,RESEARCH_PAPER,Dual Modality Prompted Diffusion Priors for Zero Shot Hyperspectral Pansharpening,"Pengwei Xie, Fei Zhu, Jiajun Li, Xiangyuan Liu, Xiangyuan Liu, Kangqing Shen, Gemine Vivone",http://arxiv.org/abs/2608.11748v1,,0,2026-08-12T07:40:57Z
1.0,RESEARCH_PAPER,Making Every Step Count: Spatio-Temporal Information Allocation for Imaging Inverse Problems,"Yi Cao, Xiangyong Cao, Pei Liu, Yong-Jin Liu, Deyu Meng",http://arxiv.org/abs/2608.11747v1,,0,2026-08-12T07:39:22Z
1.0,RESEARCH_PAPER,Epiplexity Guided Data Selection and Generation for Out-of-Distribution Generalization,"Ellen Su, Andres Potapczynski, Shikai Qiu, Edward Hughes, Andrew Gordon Wilson",http://arxiv.org/abs/2608.11746v1,https://github.com/eysu35/EpiSelec,0,2026-08-12T07:38:58Z
1.0,RESEARCH_PAPER,LiveAnimate: Stable Long-Form Streaming Human Animation in Real-Time,"Yuxuan Zhang, Haozhong Xiong, Yubo Huang, Jiayi Song, Jinpeng Yu, Haofan Wang, Jiaming Liu, Ruihua Huang, Liwei Wang",http://arxiv.org/abs/2608.11745v2,,0,2026-08-12T07:35:52Z
1.0,RESEARCH_PAPER,Ripple-Pivot Search: Active Parallel Decoding for Diffusion Large Language Models,"Yushi Ye, Xu Chen, Haoyun Jiang, Jinsong Lan, Haihong Tang, Bo Han, Ivor Tsang, Yanfeng Wang, Bo Zheng, Jiangchao Yao",http://arxiv.org/abs/2608.11742v1,,0,2026-08-12T07:32:29Z
1.0,RESEARCH_PAPER,JieZi: A Large-Scale Expert-Audited Dataset and Benchmark for Ancient Chinese Character Exegesis,"Ran Li, Huiguo He, Jiahuan Cao, Junle Liu, Hiuyi Cheng, Lianwen Jin",http://arxiv.org/abs/2608.11741v1,https://github.com/Ran00w/JieZ,0,2026-08-12T07:30:00Z
